vertex,c3_baseline_x,c3_baseline_y,c3_baseline_z,c3_deformed_x,c3_deformed_y,c3_deformed_z,c5_deformed_x,c5_deformed_y,c5_deformed_z,c3_c5_error
1140,0.69608724,0.29031364,0.0358986,0.68225746,0.31689827,0.02312486,0.68225746,0.31689827,0.02312486,0.0
1141,0.69424075,0.29179218,0.04571151,0.68061273,0.3180048,0.03253298,0.68061273,0.3180048,0.03253298,0.0
1142,0.71602907,0.33087183,-0.01821176,0.70484708,0.35473923,-0.0282751,0.70484708,0.35473923,-0.0282751,0.0
1143,0.71237514,0.326854,-0.01545223,0.70084865,0.35103818,-0.02591645,0.70084865,0.35103818,-0.02591645,0.0
1144,0.70638593,0.31763387,-0.01333196,0.69405332,0.34242081,-0.02406401,0.69405332,0.34242081,-0.02406401,0.0
1145,0.70138524,0.31050863,-0.00871822,0.68832858,0.3361242,-0.01997826,0.68832858,0.3361242,-0.01997826,0.0
1146,0.69632175,0.30470065,-0.00234743,0.68293106,0.33091728,-0.01350049,0.68293106,0.33091728,-0.01350049,0.0
1147,0.69162272,0.30025269,0.0045428,0.67783358,0.32686511,-0.007121,0.67783358,0.32686511,-0.007121,0.0
1148,0.68778338,0.29722495,0.01351209,0.67356519,0.32379511,0.000661,0.67356519,0.32379511,0.000661,0.0
1149,0.68482961,0.29561294,0.02248935,0.67053025,0.32220039,0.00941884,0.67053025,0.32220039,0.00941884,0.0
1150,0.68271253,0.29574441,0.03250896,0.66839826,0.32188159,0.0188877,0.66839826,0.32188159,0.0188877,0.0
1151,0.68128034,0.29726796,0.04211982,0.66695378,0.32336195,0.02841263,0.66695378,0.32336195,0.02841263,0.0
1152,0.71283144,0.33348185,-0.01887882,0.70128489,0.35693829,-0.02961835,0.70128489,0.35693829,-0.02961835,0.0
1153,0.70818318,0.33001208,-0.01644363,0.69623342,0.35406549,-0.02729285,0.69623342,0.35406549,-0.02729285,0.0
1154,0.69968319,0.32281958,-0.01477343,0.68658375,0.3475738,-0.02619798,0.68658375,0.3475738,-0.02619798,0.0
1155,0.69220764,0.31739647,-0.0106086,0.6788753,0.34223619,-0.02229168,0.6788753,0.34223619,-0.02229168,0.0
1156,0.68577046,0.31275325,-0.0046718,0.67196437,0.33849822,-0.01696554,0.67196437,0.33849822,-0.01696554,0.0
1157,0.68024184,0.30920249,0.00230968,0.66586464,0.33516631,-0.01113639,0.66586464,0.33516631,-0.01113639,0.0
1158,0.67571565,0.30675714,0.01106197,0.66119625,0.33282733,-0.0027122,0.66119625,0.33282733,-0.0027122,0.0
1159,0.67245439,0.3051108,0.01993189,0.65785251,0.3312466,0.00595007,0.65785251,0.3312466,0.00595007,0.0
1160,0.67075161,0.30528728,0.02974945,0.65614223,0.33113881,0.01542478,0.65614223,0.33113881,0.01542478,0.0
1161,0.66989946,0.30621776,0.0398867,0.65530712,0.33201921,0.02554279,0.65530712,0.33201921,0.02554279,0.0
1162,0.71082785,0.33655468,-0.0191177,0.69920268,0.35971453,-0.03003013,0.69920268,0.35971453,-0.03003013,0.0
1163,0.70538495,0.33464383,-0.01690298,0.69304645,0.35794011,-0.02830333,0.69304645,0.35794011,-0.02830333,0.0
1164,0.69475255,0.3298495,-0.01588608,0.68150656,0.35412957,-0.02791586,0.68150656,0.35412957,-0.02791586,0.0
1165,0.68613895,0.3262765,-0.01205021,0.67246031,0.35079479,-0.02478795,0.67246031,0.35079479,-0.02478795,0.0
1166,0.67849282,0.32314719,-0.00613181,0.66458371,0.34767742,-0.01932865,0.66458371,0.34767742,-0.01932865,0.0
1167,0.67182712,0.32045931,0.00083358,0.65727268,0.34590976,-0.01340361,0.65727268,0.34590976,-0.01340361,0.0
1168,0.66702838,0.31864135,0.00916681,0.65233202,0.34427716,-0.00535943,0.65233202,0.34427716,-0.00535943,0.0
1169,0.66331688,0.31727551,0.01823764,0.64840509,0.34292657,0.0033868,0.64840509,0.34292657,0.0033868,0.0
1170,0.66195754,0.3171608,0.02816369,0.64706443,0.34281023,0.0133207,0.64706443,0.34281023,0.0133207,0.0
1171,0.66179223,0.31750891,0.03851793,0.64695646,0.3428982,0.02361456,0.64695646,0.3428982,0.02361456,0.0
1172,0.70967489,0.34038151,-0.01903688,0.69778145,0.36308892,-0.03020252,0.69778145,0.36308892,-0.03020252,0.0
1173,0.70378077,0.33973839,-0.01693413,0.6913809,0.36265246,-0.02852322,0.6913809,0.36265246,-0.02852322,0.0
1174,0.69268225,0.33818851,-0.01561942,0.67941226,0.3619361,-0.0279246,0.67941226,0.3619361,-0.0279246,0.0
1175,0.68340282,0.33684909,-0.0115896,0.66945727,0.36079943,-0.02529346,0.66945727,0.36079943,-0.02529346,0.0
1176,0.67554111,0.33567286,-0.00567816,0.66135696,0.35971273,-0.01973177,0.66135696,0.35971273,-0.01973177,0.0
1177,0.66873169,0.33428704,0.0012826,0.65417238,0.35878557,-0.0134285,0.65417238,0.35878557,-0.0134285,0.0
1178,0.66351767,0.3334113,0.00950502,0.64885657,0.35803901,-0.00542083,0.64885657,0.35803901,-0.00542083,0.0
1179,0.65977024,0.33237097,0.01857469,0.64509668,0.35707184,0.00359172,0.64509668,0.35707184,0.00359172,0.0
1180,0.65855363,0.33194144,0.02819249,0.64393706,0.35663228,0.01328297,0.64393706,0.35663228,0.01328297,0.0
1181,0.65849612,0.331313,0.03855021,0.6436663,0.35599418,0.02228111,0.6436663,0.35599418,0.02228111,0.0
1182,0.7098587,0.34435632,-0.01883611,0.6980089,0.36667681,-0.03004805,0.6980089,0.36667681,-0.03004805,0.0
1183,0.70402154,0.34503889,-0.01632126,0.69170251,0.36747935,-0.02798586,0.69170251,0.36747935,-0.02798586,0.0
1184,0.69287121,0.34677847,-0.0149108,0.67972541,0.36920295,-0.0277823,0.67972541,0.36920295,-0.0277823,0.0
1185,0.68364776,0.34775198,-0.01078176,0.67023993,0.37020859,-0.02413204,0.67023993,0.37020859,-0.02413204,0.0
1186,0.67557047,0.34852883,-0.00487727,0.66174656,0.37141553,-0.01873521,0.66174656,0.37141553,-0.01873521,0.0
1187,0.66847457,0.34875989,0.00238709,0.65452245,0.371806,-0.01165969,0.65452245,0.371806,-0.01165969,0.0
1188,0.66349619,0.3485695,0.01071453,0.64918934,0.3722816,-0.00395992,0.64918934,0.3722816,-0.00395992,0.0
1189,0.65971282,0.34785468,0.01978304,0.6453635,0.37170642,0.00502436,0.6453635,0.37170642,0.00502436,0.0
1190,0.65811785,0.34705463,0.02960407,0.64336432,0.37072764,0.01378547,0.64336432,0.37072764,0.01378547,0.0
1191,0.658239,0.34578585,0.03965471,0.64304316,0.36994572,0.02233798,0.64304316,0.36994572,0.02233798,0.0
1192,0.71093005,0.34777239,-0.01800161,0.69915727,0.3695227,-0.02915652,0.69915727,0.3695227,-0.02915652,0.0
1193,0.70597846,0.34987068,-0.01547879,0.69384278,0.37180579,-0.02707055,0.69384278,0.37180579,-0.02707055,0.0
1194,0.6959354,0.35470081,-0.01323267,0.68334649,0.37599042,-0.02580811,0.68334649,0.37599042,-0.02580811,0.0
1195,0.68741885,0.35773037,-0.00878857,0.67424503,0.37915071,-0.02212032,0.67424503,0.37915071,-0.02212032,0.0
1196,0.68012031,0.35991225,-0.0025667,0.66680293,0.38146436,-0.01607568,0.66680293,0.38146436,-0.01607568,0.0
1197,0.67390998,0.36155902,0.00470563,0.66040998,0.38324903,-0.00926736,0.66040998,0.38324903,-0.00926736,0.0
1198,0.66906042,0.36204329,0.01344749,0.65554963,0.38391812,-0.0005452,0.65554963,0.38391812,-0.0005452,0.0
1199,0.665312,0.3619902,0.02220429,0.65180626,0.38397821,0.00821646,0.65180626,0.38397821,0.00821646,0.0
1200,0.66378889,0.36053911,0.03202763,0.64938343,0.38293511,0.01640547,0.64938343,0.38293511,0.01640547,0.0
1201,0.66367441,0.35858498,0.04197325,0.64932962,0.38112566,0.0261492,0.64932962,0.38112566,0.0261492,0.0
1202,0.71337411,0.35101093,-0.01704601,0.70210228,0.37192418,-0.02798615,0.70210228,0.37192418,-0.02798615,0.0
1203,0.70892971,0.3541544,-0.01431198,0.6973571,0.37499455,-0.02563582,0.6973571,0.37499455,-0.02563582,0.0
1204,0.70113102,0.36121221,-0.01121412,0.68892529,0.38205585,-0.02346015,0.68892529,0.38205585,-0.02346015,0.0
1205,0.69465814,0.36644581,-0.00633501,0.68218336,0.38730011,-0.01895305,0.68218336,0.38730011,-0.01895305,0.0
1206,0.68833904,0.37005635,0.00062097,0.67551665,0.39095894,-0.01253659,0.67551665,0.39095894,-0.01253659,0.0
1207,0.6829434,0.37278263,0.00821184,0.67006081,0.3937536,-0.00504124,0.67006081,0.3937536,-0.00504124,0.0
1208,0.67874377,0.37399727,0.01685666,0.665581,0.39521509,0.00321558,0.665581,0.39521509,0.00321558,0.0
1209,0.67516011,0.37429332,0.02602903,0.6619787,0.39565453,0.01237547,0.6619787,0.39565453,0.01237547,0.0
1210,0.6733295,0.37280791,0.03574504,0.66026923,0.39428377,0.0220448,0.66026923,0.39428377,0.0220448,0.0
1211,0.67236441,0.37009978,0.04537096,0.65872805,0.39166532,0.03043503,0.65872805,0.39166532,0.03043503,0.0
1212,0.71668369,0.35302675,-0.01618049,0.70582469,0.37387883,-0.02695391,0.70582469,0.37387883,-0.02695391,0.0
1213,0.7137049,0.35699287,-0.0129121,0.70267801,0.37745158,-0.02406503,0.70267801,0.37745158,-0.02406503,0.0
1214,0.70829331,0.36596353,-0.00927073,0.69670971,0.38608687,-0.02097151,0.69670971,0.38608687,-0.02097151,0.0
1215,0.70341486,0.37269443,-0.00344283,0.69195191,0.39242911,-0.01542998,0.69195191,0.39242911,-0.01542998,0.0
1216,0.69863224,0.37746382,0.00373696,0.68689054,0.3972883,-0.00864156,0.68689054,0.3972883,-0.00864156,0.0
1217,0.69408722,0.38094411,0.01164752,0.68226053,0.40087465,-0.00084046,0.68226053,0.40087465,-0.00084046,0.0
1218,0.69035984,0.38254221,0.02081526,0.67826682,0.40262067,0.0079963,0.67826682,0.40262067,0.0079963,0.0
1219,0.68739116,0.38290692,0.0302023,0.67527719,0.40307599,0.01736095,0.67527719,0.40307599,0.01736095,0.0
1220,0.68498149,0.38102734,0.0397048,0.67285044,0.40127973,0.02684905,0.67285044,0.40127973,0.02684905,0.0
1221,0.68374484,0.37795938,0.04922454,0.67102201,0.39892896,0.03580968,0.67102201,0.39892896,0.03580968,0.0
1222,0.72071606,0.35413467,-0.01509682,0.71011461,0.37485213,-0.02580418,0.71011461,0.37485213,-0.02580418,0.0
1223,0.71882449,0.35855292,-0.01109084,0.70860611,0.37836572,-0.02203832,0.70860611,0.37836572,-0.02203832,0.0
1224,0.7164519,0.36819233,-0.00637726,0.7064046,0.38746602,-0.0174873,0.7064046,0.38746602,-0.0174873,0.0
1225,0.71383271,0.37517419,-0.0001074,0.70366245,0.39399201,-0.01157924,0.70366245,0.39399201,-0.01157924,0.0
1226,0.71116662,0.38050936,0.0078226,0.70098556,0.3994404,-0.00375209,0.70098556,0.3994404,-0.00375209,0.0
1227,0.70826588,0.38417195,0.01596045,0.69806475,0.40322861,0.00431741,0.69806475,0.40322861,0.00431741,0.0
1228,0.70515348,0.38583871,0.02534286,0.69462721,0.40509175,0.01341305,0.69462721,0.40509175,0.01341305,0.0
1229,0.70256318,0.38657393,0.03452668,0.69202581,0.40589925,0.02256392,0.69202581,0.40589925,0.02256392,0.0
1230,0.69984602,0.38466004,0.04392184,0.68929886,0.40405255,0.03193447,0.68929886,0.40405255,0.03193447,0.0
1231,0.69768688,0.3814891,0.05311957,0.6871415,0.40093349,0.0411208,0.6871415,0.40093349,0.0411208,0.0
1232,0.72458465,0.35390622,-0.01411586,0.71517703,0.37402891,-0.02430271,0.71517703,0.37402891,-0.02430271,0.0
1233,0.72426648,0.35817057,-0.00957203,0.7148704,0.37796211,-0.02012819,0.7148704,0.37796211,-0.02012819,0.0
1234,0.72521838,0.36784908,-0.00440271,0.71604258,0.38715415,-0.01507587,0.71604258,0.38715415,-0.01507587,0.0
1235,0.72509506,0.37478002,0.002727,0.71580689,0.39364557,-0.00822924,0.71580689,0.39364557,-0.00822924,0.0
1236,0.72400237,0.3799613,0.01119484,0.7150747,0.39835,0.00041913,0.7150747,0.39835,0.00041913,0.0
1237,0.72260316,0.38412102,0.01986822,0.71370462,0.40254381,0.00908237,0.71370462,0.40254381,0.00908237,0.0
1238,0.72041324,0.38589075,0.02957265,0.71147773,0.4042859,0.018631,0.71147773,0.4042859,0.018631,0.0
1239,0.71802362,0.38664961,0.03917321,0.70872908,0.40496127,0.02798263,0.70872908,0.40496127,0.02798263,0.0
1240,0.71530646,0.38473572,0.04856837,0.7058859,0.40384785,0.03719945,0.7058859,0.40384785,0.03719945,0.0
1241,0.71222485,0.38146181,0.05744408,0.70277989,0.40062177,0.04604932,0.70277989,0.40062177,0.04604932,0.0
1242,0.72814673,0.35265622,-0.01292935,0.71889623,0.3728047,-0.02307417,0.71889623,0.3728047,-0.02307417,0.0
1243,0.7292372,0.35641752,-0.00826325,0.720276,0.37614058,-0.01859924,0.720276,0.37614058,-0.01859924,0.0
1244,0.73313619,0.36477738,-0.00212211,0.72452846,0.38414833,-0.01239813,0.72452846,0.38414833,-0.01239813,0.0
1245,0.73507244,0.37094841,0.00534571,0.72710524,0.38942123,-0.0047397,0.72710524,0.38942123,-0.0047397,0.0
1246,0.73562501,0.37532476,0.01435371,0.72775694,0.39375077,0.00429248,0.72775694,0.39375077,0.00429248,0.0
1247,0.73556356,0.37864524,0.02345992,0.72749949,0.39701297,0.01307937,0.72749949,0.39701297,0.01307937,0.0
1248,0.73382388,0.38013447,0.03296344,0.72572763,0.39855465,0.02256634,0.72572763,0.39855465,0.02256634,0.0
1249,0.73177768,0.38060214,0.0426725,0.72365169,0.39907107,0.03225992,0.72365169,0.39907107,0.03225992,0.0
1250,0.7287171,0.37897944,0.05195916,0.72055446,0.39750739,0.04152477,0.72055446,0.39750739,0.04152477,0.0
1251,0.72498457,0.37596239,0.06061904,0.71632748,0.3950126,0.04968045,0.71632748,0.3950126,0.04968045,0.0
1252,0.73134435,0.35004619,-0.01226228,0.72242901,0.37056206,-0.02232364,0.72242901,0.37056206,-0.02232364,0.0
1253,0.7334651,0.35293393,-0.0072707,0.7247572,0.37289984,-0.01755839,0.7247572,0.37289984,-0.01755839,0.0
1254,0.74018237,0.35930047,-0.00057214,0.73223924,0.37872135,-0.01076489,0.73223924,0.37872135,-0.01076489,0.0
1255,0.74383574,0.36401555,0.00743816,0.73615675,0.38331499,-0.00276746,0.73615675,0.38331499,-0.00276746,0.0
1256,0.74586881,0.36723784,0.01657075,0.73837602,0.3859488,0.00653603,0.73837602,0.3859488,0.00653603,0.0
1257,0.74683764,0.36968475,0.02600244,0.73929663,0.38834398,0.01601432,0.73929663,0.38834398,0.01601432,0.0
1258,0.74609229,0.37062592,0.03583029,0.73848394,0.38928374,0.02586031,0.73848394,0.38928374,0.02586031,0.0
1259,0.74408203,0.37076807,0.04554051,0.73641033,0.38943636,0.03557588,0.73641033,0.38943636,0.03557588,0.0
1260,0.74082076,0.36912173,0.05441043,0.73302611,0.38791829,0.04417658,0.73302611,0.38791829,0.04417658,0.0
1261,0.73660207,0.36671071,0.06327006,0.72847689,0.38634675,0.05282353,0.72847689,0.38634675,0.05282353,0.0
1262,0.73365543,0.34700769,-0.01191607,0.72486994,0.3677813,-0.02195025,0.72486994,0.3677813,-0.02195025,0.0
1263,0.7366417,0.34867271,-0.00701457,0.72810017,0.36936252,-0.01710092,0.72810017,0.36936252,-0.01710092,0.0
1264,0.74487639,0.35257243,0.0001226,0.73731507,0.37263213,-0.01007491,0.73731507,0.37263213,-0.01007491,0.0
1265,0.75001124,0.35514621,0.00857036,0.74304178,0.3747949,-0.0019304,0.74304178,0.3747949,-0.0019304,0.0
1266,0.75321733,0.3571801,0.0177202,0.74587322,0.37670296,0.00755539,0.74587322,0.37670296,0.00755539,0.0
1267,0.75525236,0.35842793,0.02747855,0.74837359,0.37743286,0.01795446,0.74837359,0.37743286,0.01795446,0.0
1268,0.75457888,0.35871807,0.03730871,0.74730481,0.37829849,0.02754182,0.74730481,0.37829849,0.02754182,0.0
1269,0.75294797,0.35824353,0.04712858,0.74540854,0.37730525,0.03713083,0.74540854,0.37730525,0.03713083,0.0
1270,0.74920054,0.3572032,0.05619825,0.74132238,0.37700383,0.04607083,0.74132238,0.37700383,0.04607083,0.0
1271,0.74460249,0.35540888,0.06494823,0.73655789,0.37511084,0.05454469,0.73655789,0.37511084,0.05454469,0.0
1272,0.71153278,0.34058519,-0.01942839,0.69995522,0.36336231,-0.03040974,0.69995522,0.36336231,-0.03040974,0.0
1273,0.72356458,0.33137852,-0.01697944,0.71289457,0.35467634,-0.02673305,0.71289457,0.35467634,-0.02673305,0.0
1274,0.73317706,0.34299629,-0.01325972,0.72435295,0.36406189,-0.02324596,0.72435295,0.36406189,-0.02324596,0.0
1275,0.72121614,0.35253917,-0.01601923,0.71060051,0.37336961,-0.02671584,0.71060051,0.37336961,-0.02671584,0.0
1276,0.73176645,0.3454738,-0.01400774,0.72285737,0.36635615,-0.0240227,0.72285737,0.36635615,-0.0240227,0.0
1277,0.7189708,0.35129873,-0.01718385,0.70820064,0.37226696,-0.02791699,0.70820064,0.37226696,-0.02791699,0.0
1278,0.71322789,0.33846527,-0.01960973,0.70169535,0.36141798,-0.03050802,0.70169535,0.36141798,-0.03050802,0.0
1279,0.72613036,0.33265103,-0.01674302,0.71561676,0.35575811,-0.02648443,0.71561676,0.35575811,-0.02648443,0.0
1280,0.72369001,0.35182427,-0.01588319,0.71398767,0.37237967,-0.02626403,0.71398767,0.37237967,-0.02626403,0.0
1281,0.71258212,0.34333729,-0.01931772,0.70107782,0.36565522,-0.03027026,0.70107782,0.36565522,-0.03027026,0.0
1282,0.72141115,0.33212548,-0.01804368,0.71046316,0.35564162,-0.02803987,0.71046316,0.35564162,-0.02803987,0.0
1283,0.73241222,0.34060178,-0.01429975,0.723293,0.36217189,-0.02435862,0.723293,0.36217189,-0.02435862,0.0
1284,0.72990561,0.3482318,-0.01455486,0.72070647,0.36877221,-0.0246827,0.72070647,0.36877221,-0.0246827,0.0
1285,0.71641894,0.34903673,-0.01814294,0.70550031,0.37021658,-0.02891175,0.70550031,0.37021658,-0.02891175,0.0
1286,0.71530236,0.33572864,-0.01968142,0.70407238,0.35886772,-0.0301602,0.70407238,0.35886772,-0.0301602,0.0
1287,0.72882495,0.3345982,-0.01609218,0.71906498,0.35681012,-0.02612846,0.71906498,0.35681012,-0.02612846,0.0
1288,0.7270514,0.35055063,-0.01511343,0.7177281,0.37091181,-0.02526561,0.7177281,0.37091181,-0.02526561,0.0
1289,0.71393895,0.3461237,-0.0190997,0.70274957,0.36804639,-0.0298505,0.70274957,0.36804639,-0.0298505,0.0
1290,0.71815656,0.33340981,-0.01912285,0.70708532,0.35696255,-0.02919392,0.70708532,0.35696255,-0.02919392,0.0
1291,0.73119813,0.33750054,-0.01482601,0.72164683,0.35949081,-0.02488134,0.72164683,0.35949081,-0.02488134,0.0
1292,0.72877117,0.33986212,-0.01662218,0.7190641,0.36175721,-0.02672133,0.7190641,0.36175721,-0.02672133,0.0
1293,0.72632711,0.33662358,-0.01757779,0.71619411,0.35916934,-0.02738298,0.71619411,0.35916934,-0.02738298,0.0
1294,0.72370438,0.33402538,-0.01822631,0.71307006,0.35714966,-0.02801153,0.71307006,0.35714966,-0.02801153,0.0
1295,0.73083686,0.34273013,-0.01546336,0.72128592,0.3643979,-0.02557696,0.72128592,0.3643979,-0.02557696,0.0
1296,0.72805354,0.34538516,-0.01633249,0.71836585,0.36688842,-0.02649119,0.71836585,0.36688842,-0.02649119,0.0
1297,0.72613059,0.34220233,-0.01779956,0.71629081,0.36398984,-0.02794401,0.71629081,0.36398984,-0.02794401,0.0
1298,0.72337904,0.33892946,-0.0188625,0.71275703,0.3614117,-0.0291362,0.71275703,0.3614117,-0.0291362,0.0
1299,0.72068542,0.33599506,-0.01920046,0.70993998,0.35908277,-0.02906118,0.70993998,0.35908277,-0.02906118,0.0
1300,0.71925015,0.34704115,-0.01862107,0.70854161,0.36869687,-0.0291434,0.70854161,0.36869687,-0.0291434,0.0
1301,0.71677016,0.34412813,-0.01957783,0.70566289,0.36620426,-0.03027037,0.70566289,0.36620426,-0.03027037,0.0
1302,0.71483427,0.34094755,-0.02000936,0.70363184,0.36360529,-0.03060279,0.70363184,0.36360529,-0.03060279,0.0
1303,0.72193083,0.34997781,-0.01724756,0.7115418,0.37110837,-0.0276916,0.7115418,0.37110837,-0.0276916,0.0
1304,0.72262547,0.34477802,-0.01857396,0.71204942,0.36657902,-0.029018,0.71204942,0.36657902,-0.029018,0.0
1305,0.71748779,0.33860508,-0.01986753,0.70636611,0.36143133,-0.03037032,0.70636611,0.36143133,-0.03037032,0.0
1306,0.72530614,0.34771468,-0.01720046,0.71549162,0.36907851,-0.027393,0.71549162,0.36907851,-0.027393,0.0
1307,0.72018141,0.34153948,-0.01952957,0.70945483,0.36365221,-0.02998309,0.70945483,0.36365221,-0.02998309,0.0
1308,0.73713566,0.34344928,-0.00875771,0.72861632,0.36456739,-0.01877502,0.72861632,0.36456739,-0.01877502,0.0
1309,0.73685895,0.33847429,-0.00937174,0.7283514,0.36026903,-0.01910247,0.7283514,0.36026903,-0.01910247,0.0
1310,0.7351736,0.33400235,-0.01010803,0.72652833,0.35595496,-0.01974094,0.72652833,0.35595496,-0.01974094,0.0
1311,0.73184299,0.33033532,-0.01138449,0.72258243,0.35310165,-0.02088086,0.72258243,0.35310165,-0.02088086,0.0
1312,0.7277896,0.32757619,-0.0128791,0.71764463,0.35095273,-0.02266859,0.71764463,0.35095273,-0.02266859,0.0
1313,0.72314225,0.32639962,-0.01417745,0.71225832,0.35006613,-0.02408126,0.71225832,0.35006613,-0.02408126,0.0
1314,0.71835118,0.3265251,-0.01548043,0.70715702,0.35062203,-0.02561535,0.70715702,0.35062203,-0.02561535,0.0
1315,0.71368795,0.32831247,-0.01668186,0.70234932,0.35262615,-0.02685194,0.70234932,0.35262615,-0.02685194,0.0
1316,0.70983941,0.33117936,-0.01756476,0.69818998,0.35515554,-0.02817491,0.69818998,0.35515554,-0.02817491,0.0
1317,0.70711304,0.33516008,-0.01802179,0.69485057,0.3584171,-0.02933728,0.69485057,0.3584171,-0.02933728,0.0
1318,0.70585228,0.33996345,-0.01794445,0.69353819,0.36282977,-0.02943411,0.69353819,0.36282977,-0.02943411,0.0
1319,0.7062358,0.34494913,-0.01763982,0.69399798,0.36735109,-0.02918111,0.69399798,0.36735109,-0.02918111,0.0
1320,0.70781434,0.34941039,-0.01659412,0.69590057,0.37098817,-0.0279628,0.69590057,0.37098817,-0.0279628,0.0
1321,0.71083746,0.35304309,-0.015425,0.6995026,0.37383076,-0.02645081,0.6995026,0.37383076,-0.02645081,0.0
1322,0.71469017,0.35577858,-0.01434713,0.7036757,0.37627195,-0.02542113,0.7036757,0.37627195,-0.02542113,0.0
1323,0.7195382,0.35697879,-0.01263205,0.70938306,0.37716986,-0.02354676,0.70938306,0.37716986,-0.02354676,0.0
1324,0.72432927,0.35685331,-0.01132907,0.71490541,0.37667716,-0.02180514,0.71490541,0.37667716,-0.02180514,0.0
1325,0.7289925,0.35506594,-0.01012763,0.71998963,0.37481873,-0.02036153,0.71998963,0.37481873,-0.02036153,0.0
1326,0.73287697,0.35187354,-0.00924357,0.72411043,0.37188702,-0.0195001,0.72411043,0.37188702,-0.0195001,0.0
1327,0.73571015,0.3479035,-0.00909595,0.72707882,0.36863557,-0.01915622,0.72707882,0.36863557,-0.01915622,0.0
1328,0.72821161,0.34280364,-0.00596781,0.71907283,0.3642292,-0.0162042,0.71907283,0.3642292,-0.0162042,0.0
1329,0.73514508,0.34323943,-0.00598571,0.72661228,0.36439425,-0.0160625,0.72661228,0.36439425,-0.0160625,0.0
1330,0.74611808,0.3441434,0.00026007,0.7385489,0.36500441,-0.0096415,0.7385489,0.36500441,-0.0096415,0.0
1331,0.75161127,0.34444927,0.00840655,0.74435623,0.36492742,-0.00153809,0.74435623,0.36492742,-0.00153809,0.0
1332,0.75485524,0.34418319,0.0181833,0.7478531,0.36466909,0.00866845,0.7478531,0.36466909,0.00866845,0.0
1333,0.75714081,0.34413965,0.02763688,0.75009835,0.36463895,0.01826224,0.75009835,0.36463895,0.01826224,0.0
1334,0.75695349,0.34382378,0.0372673,0.74983784,0.36436122,0.0279469,0.74983784,0.36436122,0.0279469,0.0
1335,0.75526464,0.34301077,0.04636219,0.74807757,0.36358918,0.03706067,0.74807757,0.36358918,0.03706067,0.0
1336,0.75189558,0.34234097,0.05522863,0.74463914,0.36295403,0.04592484,0.74463914,0.36295403,0.04592484,0.0
1337,0.74698906,0.34149955,0.06355839,0.73926283,0.36183423,0.05375952,0.73926283,0.36183423,0.05375952,0.0
1338,0.72815563,0.34049072,-0.00606704,0.71869343,0.36228426,-0.01629886,0.71869343,0.36228426,-0.01629886,0.0
1339,0.73483244,0.33858995,-0.0066009,0.72631754,0.36039127,-0.01643453,0.72631754,0.36039127,-0.01643453,0.0
1340,0.746,0.33588964,-0.0007591,0.73823875,0.35754826,-0.010436,0.73823875,0.35754826,-0.010436,0.0
1341,0.75143721,0.33388259,0.00728814,0.74383069,0.35511802,-0.00227792,0.74383069,0.35511802,-0.00227792,0.0
1342,0.75496765,0.33199963,0.01676129,0.74777445,0.35309521,0.00767102,0.74777445,0.35309521,0.00767102,0.0
1343,0.75708945,0.33061971,0.02611217,0.74992708,0.35141399,0.01687384,0.74992708,0.35141399,0.01687384,0.0
1344,0.75704585,0.32900178,0.03574722,0.74984949,0.34977513,0.02652928,0.74984949,0.34977513,0.02652928,0.0
1345,0.75555769,0.32821241,0.04525885,0.74831749,0.348973,0.03603612,0.74831749,0.348973,0.03603612,0.0
1346,0.75173839,0.32782311,0.0543262,0.74443985,0.34858264,0.04507942,0.74443985,0.34858264,0.04507942,0.0
1347,0.74717431,0.32767773,0.06245158,0.73982474,0.34843932,0.05318189,0.73982474,0.34843932,0.05318189,0.0
1348,0.72704835,0.33740017,-0.0069027,0.71746386,0.35939846,-0.01710577,0.71746386,0.35939846,-0.01710577,0.0
1349,0.73321797,0.33445421,-0.00764776,0.72454283,0.35638186,-0.01738398,0.72454283,0.35638186,-0.01738398,0.0
1350,0.74310056,0.32831645,-0.00202166,0.73473688,0.35066366,-0.0113786,0.73473688,0.35066366,-0.0113786,0.0
1351,0.74752338,0.32421902,0.0056032,0.73947854,0.34633779,-0.00359382,0.73947854,0.34633779,-0.00359382,0.0
1352,0.75020419,0.32059483,0.01506952,0.74217704,0.34258985,0.00588415,0.74217704,0.34258985,0.00588415,0.0
1353,0.75196153,0.3178549,0.02390096,0.74438337,0.33944205,0.01486042,0.74438337,0.33944205,0.01486042,0.0
1354,0.75164638,0.31587713,0.03342984,0.74406223,0.3374138,0.02438347,0.74406223,0.3374138,0.02438347,0.0
1355,0.74999345,0.31473861,0.04252589,0.74238703,0.3362463,0.03346329,0.74238703,0.3362463,0.03346329,0.0
1356,0.74648165,0.31438364,0.05170058,0.73827123,0.33606116,0.04206302,0.73827123,0.33606116,0.04206302,0.0
1357,0.7417389,0.3148786,0.06013304,0.73347908,0.33655511,0.05046382,0.73347908,0.33655511,0.05046382,0.0
1358,0.72458939,0.33613835,-0.00744852,0.71480886,0.35827461,-0.01766518,0.71480886,0.35827461,-0.01766518,0.0
1359,0.73039553,0.33084514,-0.00840014,0.72113606,0.35355768,-0.01800501,0.72113606,0.35355768,-0.01800501,0.0
1360,0.73759745,0.32177073,-0.00414754,0.72882421,0.34453364,-0.01346143,0.72882421,0.34453364,-0.01346143,0.0
