vertex,baseline_x,baseline_y,baseline_z,deformed_x,deformed_y,deformed_z,dx,dy,dz,displacement_norm
763,0.89749821,0.36133368,0.04271353,0.9092532,0.37568833,0.03692617,0.011754987512604518,0.014354647465385499,-0.005787362077327977,0.019435256496662976
764,0.89963478,0.36453789,0.0435618,0.91151919,0.37863679,0.03778344,0.011884418166298705,0.014098894381512739,-0.005778360390266599,0.019323759125291953
765,0.90263172,0.36190424,0.04381213,0.91467127,0.3761819,0.03811033,0.012039551571741714,0.014277659124218304,-0.005701795252587107,0.019527232810063678
766,0.90603003,0.35931785,0.04489593,0.91886451,0.37374888,0.03938496,0.01283448263988585,0.01443102420573507,-0.005510975889513168,0.02008355694379953
767,0.9088713,0.35700128,0.04649004,0.92178508,0.37196836,0.04143315,0.012913779764517165,0.014967074783735476,-0.005056894128396125,0.02040468606997399
768,0.90743603,0.36804737,0.04706944,0.92035434,0.38159357,0.04134461,0.012918317893204325,0.013546195325623282,-0.005724824448488562,0.019574369975961767
769,0.91049091,0.36575218,0.04804475,0.92383395,0.37943607,0.0423168,0.013343038429085368,0.013683889503144517,-0.005727946223110003,0.019952315013279983
770,0.91285993,0.36305213,0.04911594,0.92630423,0.37725006,0.04352683,0.013444292751480215,0.014197926047237701,-0.005589106645008554,0.020336376882808132
771,0.90396684,0.37029755,0.04629619,0.91654537,0.38354507,0.04051595,0.012578537338501634,0.013247512690308608,-0.005780248049359469,0.019160570491717918
772,0.90527646,0.36516641,0.04518447,0.91806323,0.37894845,0.03948429,0.012786766596587137,0.01378203579058857,-0.005700178347429618,0.019645303350194578
773,0.91120855,0.36022913,0.04775505,0.9245695,0.37465185,0.04222322,0.013360957174097889,0.01442271617511418,-0.005531825200225351,0.020423785362214966
774,0.90180728,0.36741659,0.04441123,0.91381109,0.38129165,0.03864907,0.012003812818899194,0.013875055321022269,-0.005762158746526866,0.019230474663220695
775,0.90836728,0.3625457,0.04616094,0.92131271,0.37653328,0.04051398,0.012945432577002487,0.01398757502897956,-0.005646961444241081,0.01987774266232952
776,0.88842234,0.36033663,0.0440523,0.89915756,0.37484551,0.03794478,0.010735214306315341,0.014508882155878039,-0.006107526129198477,0.019053985489511528
777,0.8899906,0.35556759,0.0440823,0.9007002,0.37076578,0.03825361,0.010709602027461877,0.015198192580145362,-0.005828689768302725,0.01948471856878918
778,0.89261015,0.35157618,0.04484873,0.9034422,0.36684302,0.03917068,0.01083205358377191,0.015266840396475006,-0.005678052906099289,0.0195614438459335
779,0.89665938,0.34873292,0.04614837,0.90809113,0.36439652,0.04085339,0.011431749955926681,0.015663590606426133,-0.00529497951237315,0.020101487153367584
780,0.9012158,0.34693486,0.0476592,0.91356145,0.36259147,0.04243612,0.012345651589135523,0.015656607251718368,-0.0052230811447117505,0.02061128429863428
781,0.90579325,0.34678801,0.04958098,0.91887188,0.36222952,0.04454241,0.013078628051550752,0.015441513483016221,-0.005038575384052945,0.020853730895400137
782,0.91022698,0.3479432,0.05149813,0.92365649,0.363588,0.04636251,0.013429518412575222,0.015644800567617145,-0.00513561586733538,0.02124820698155582
783,0.91417356,0.35069164,0.05330214,0.92775566,0.36645125,0.04819167,0.013582099472339692,0.015759607858192064,-0.005110474184314552,0.021423249340589413
784,0.91708986,0.35431366,0.05478066,0.93102145,0.36950901,0.04936418,0.013931585576220755,0.015195356180567714,-0.005416488054546291,0.0213149306582715
785,0.9186684,0.35877491,0.05582636,0.9332611,0.37281369,0.04996331,0.014592700673287159,0.01403878095268103,-0.005863049012333433,0.021081025290496172
786,0.91863762,0.36371558,0.05633305,0.93328913,0.37732578,0.05031832,0.014651509677110021,0.013610199115882184,-0.006014735654755704,0.020882559727892516
787,0.91717618,0.36849531,0.05599366,0.93174225,0.38169676,0.04989458,0.014566071623731618,0.013201451460239532,-0.006099071386487834,0.02058269746612952
788,0.91444981,0.37247604,0.05553663,0.92864313,0.3850929,0.04946897,0.014193315509900153,0.012616861242304184,-0.006067656441732846,0.01993619440781093
789,0.91070808,0.37535361,0.05434433,0.92426122,0.38759917,0.0483723,0.013553141277403025,0.01224556414305887,-0.0059720258544719955,0.019217350818296907
790,0.90656596,0.37719668,0.05263143,0.91980912,0.38936426,0.04648326,0.013243160270123008,0.012167580074274905,-0.0061481650230649516,0.01900608407733943
791,0.9015742,0.37729853,0.05091171,0.91396241,0.38975209,0.0445748,0.012388208332588309,0.012453563415488783,-0.006336907980627754,0.0186739216607052
792,0.89714048,0.37614333,0.04899457,0.908748,0.38874881,0.04278944,0.011607518184552789,0.01260547931709505,-0.006205130377479946,0.018224605077201514
793,0.8931939,0.37339489,0.04719055,0.90436,0.38622535,0.04105252,0.01116609892508305,0.012830457347625274,-0.006138028661459079,0.018082527389799947
794,0.89031352,0.36944737,0.04571319,0.90127081,0.38269103,0.03946203,0.010957290516249761,0.013243665385295825,-0.006251157456633499,0.018290266751548604
795,0.88884179,0.3649968,0.04435809,0.89967244,0.37904866,0.03824984,0.010830653082888955,0.01405186140622814,-0.006108255390120378,0.018763492188094158
796,0.89364298,0.36126989,0.05177972,0.9050151,0.37565502,0.04570815,0.011372118440763268,0.014385126786005458,-0.006071571910201256,0.01931633857492006
797,0.88827672,0.36033272,0.04746833,0.89903584,0.37486544,0.04130889,0.010759114556610442,0.014532722838330394,-0.006159437442987228,0.01910228386220008
798,0.87588024,0.35862808,0.04555647,0.88568325,0.3735256,0.03918242,0.009803017900231845,0.014897518898659357,-0.006374044196345734,0.018938417798357587
799,0.86661374,0.3572864,0.04855074,0.87610777,0.37201493,0.04200716,0.009494022779241955,0.014728522753236337,-0.0065435850964183865,0.018705195987731175
800,0.85817298,0.35571601,0.05424867,0.86735902,0.37064492,0.048021,0.009186039057659454,0.01492890977349939,-0.006227668475182944,0.018602137383400812
801,0.85061876,0.35457411,0.06026745,0.85982144,0.36949698,0.05419157,0.009202674052299409,0.014922866803087867,-0.006075881579545234,0.018555255328456782
802,0.84489657,0.35364041,0.0679658,0.85416188,0.36855485,0.06197174,0.009265310013283715,0.0149144447950318,-0.005994055352922764,0.01855304106501704
803,0.84074777,0.35255281,0.07620199,0.85007976,0.36746085,0.07025485,0.009331995608808383,0.01490803504838311,-0.005947142131164188,0.018566209914112956
804,0.8379937,0.35195166,0.08528311,0.84739351,0.36684727,0.07936155,0.009399813685907144,0.014895612739984382,-0.005921559115753778,0.018582266777514497
805,0.83677709,0.35152213,0.09490092,0.84668882,0.36580249,0.08868368,0.00991173473104124,0.014280368362241938,-0.006217237183069138,0.018461458342460033
806,0.89420199,0.35902562,0.05189517,0.90589727,0.3735568,0.04595938,0.011695273851574732,0.014531179774920733,-0.005935793435872005,0.019574684156525596
807,0.88980904,0.35588919,0.04749716,0.90054225,0.37108327,0.04157185,0.01073320461723525,0.015194084615268338,-0.005925316298439171,0.01952360780921198
808,0.8782221,0.35064891,0.04539599,0.8882084,0.3662151,0.03932267,0.009986300310111435,0.015566188598412333,-0.0060733205565960844,0.019465807045900934
809,0.86951462,0.34706296,0.04850572,0.879317,0.36232238,0.04247457,0.009802384093305482,0.015259421463414873,-0.006031150435556148,0.019113122531055043
810,0.86136032,0.34387569,0.05390004,0.87068831,0.35930011,0.04816448,0.009327990406442697,0.015424417311229842,-0.005735555214121502,0.018916147811536315
811,0.85425732,0.34146605,0.06003079,0.86356575,0.35660646,0.05413699,0.009308428397118807,0.015140400786252917,-0.005893798638237537,0.01872472797080765
812,0.84867885,0.3392303,0.06773377,0.85801535,0.3543285,0.06187297,0.009336505054414735,0.015098203074803642,-0.00586080096525268,0.018694251808334797
813,0.84411574,0.33809769,0.07617203,0.85349404,0.35315376,0.07032383,0.009378294963789852,0.015056074540059848,-0.005848200732957394,0.01867723878941017
814,0.84152642,0.33784569,0.08566873,0.85096388,0.35286039,0.07982034,0.009437452987932264,0.015014701323745314,-0.005848387102223858,0.018673789289755018
815,0.84003727,0.33804355,0.09486748,0.84952689,0.3530249,0.08901714,0.00948962225088407,0.014981353346215996,-0.005850338379792073,0.0186740552025188
816,0.89616965,0.35627831,0.05213289,0.90798583,0.37093076,0.04627518,0.011816182669455421,0.01465245333281766,-0.005857710147503617,0.019713683819126877
817,0.89249948,0.35223398,0.04795303,0.90337513,0.3674506,0.04218657,0.010875653625359643,0.015216618431681112,-0.005766465200740505,0.01957236416955108
818,0.8827025,0.34389949,0.04670954,0.89324151,0.35975802,0.04119066,0.010539015302350626,0.015858527049241688,-0.005518873900634002,0.01982477472370897
819,0.87544057,0.33849776,0.05025557,0.885641,0.35435354,0.04476315,0.0102004221148503,0.015855784746755287,-0.005492411894139746,0.019637237832023435
820,0.8682816,0.3337752,0.0562871,0.87845767,0.34952173,0.05079782,0.010176074495987347,0.015746524478126793,-0.0054892764499831995,0.019535549166390755
821,0.86204412,0.33014285,0.06232776,0.87175223,0.3457962,0.05679719,0.009708114248002421,0.015653355899713915,-0.0055305662278787825,0.01923180168305428
822,0.85680907,0.3276159,0.07013924,0.86652146,0.34321527,0.06460494,0.009712392375457882,0.015599370114760572,-0.005534299279970223,0.01919112769360927
823,0.8526962,0.32620279,0.07837659,0.86243098,0.34175787,0.07283514,0.009734780771234857,0.015555074636276792,-0.005541452979417067,0.019168568144940713
824,0.84979939,0.32591646,0.08776595,0.86020666,0.34120311,0.08190866,0.0104072719731462,0.015286649622149451,-0.005857292777898938,0.019398475333887027
825,0.84813157,0.32675466,0.09727179,0.8585907,0.34200555,0.09140339,0.010459135862961358,0.015250886388749912,-0.005868393734191649,0.019401574772732796
826,0.89863058,0.35556567,0.05330447,0.91064132,0.37022206,0.04751246,0.012010744496693758,0.014656388313169589,-0.005792006324687067,0.019814515866316
827,0.89582691,0.34931139,0.0493474,0.90727238,0.3649168,0.04394648,0.011445471832753195,0.015605410668341745,-0.005400918758781935,0.020092227129935192
828,0.88949912,0.33872673,0.04887715,0.90043913,0.3547228,0.04356581,0.010940011283766881,0.015996077568217623,-0.005311335952551181,0.020093994975072638
829,0.88364682,0.33183472,0.05285832,0.89454299,0.34780129,0.04756635,0.010896167340124413,0.01596657162874507,-0.0052919690085214705,0.020041527094186027
830,0.87786154,0.3259474,0.05932384,0.88876942,0.34182862,0.05399797,0.010907875594645233,0.015881222704865108,-0.005325863907386106,0.01998899224447741
831,0.87265433,0.32144148,0.06568999,0.8833404,0.33742604,0.06031872,0.010686064894529758,0.01598456762552301,-0.0053712701097184895,0.019963690232433853
832,0.86841363,0.31836647,0.0738258,0.8791178,0.3342879,0.06841518,0.010704173579975154,0.0159214294974367,-0.005410618921451501,0.01993354073879637
833,0.86433669,0.31662785,0.08206431,0.87505339,0.33249758,0.0766196,0.01071670081975932,0.015869728691422124,-0.005444706330755609,0.019908309627583824
834,0.86106052,0.31695823,0.09134402,0.87179766,0.33277711,0.08586359,0.010737139287094286,0.015818879715919363,-0.005480428776951563,0.019888645381634908
835,0.85874178,0.31805329,0.10063402,0.87030153,0.33332849,0.09445952,0.011559742297839041,0.015275194291283845,-0.00617450016948399,0.02012669011466807
836,0.90061926,0.35446956,0.05395313,0.91278525,0.36918675,0.04822012,0.012165990146056984,0.01471719834236899,-0.005733004937887418,0.01993676475510572
837,0.90038333,0.34751333,0.05085823,0.91274137,0.36311793,0.04554374,0.012358036861557653,0.015604596379939934,-0.005314487751690512,0.020602628068169378
838,0.89700263,0.33561001,0.05135981,0.90896569,0.35182611,0.04641386,0.011963054193192124,0.016216101774528046,-0.004945952032958019,0.020749435267096425
839,0.89341058,0.32798173,0.05609583,0.90533969,0.34480334,0.0515771,0.011929104122195451,0.0168216095421842,-0.004518730742578993,0.02111134766593103
840,0.88927056,0.32128949,0.06310151,0.90132305,0.33811897,0.05847453,0.012052489839837463,0.01682947527586401,-0.004626972285909526,0.021210908088407674
841,0.88525838,0.31625915,0.07020873,0.89751133,0.33341502,0.06579528,0.012252950148709354,0.017155870283267302,-0.004413446215903413,0.021539201007087585
842,0.8813611,0.31289295,0.07845303,0.8935245,0.32988375,0.07382578,0.01216340463404429,0.0169908019728137,-0.004627255669480916,0.021402038664613317
843,0.87759165,0.31118865,0.08679888,0.88977009,0.32813474,0.08212766,0.012178441524777395,0.016946083044797958,-0.004671224763652968,0.021384679313147904
844,0.87400799,0.31148471,0.09597125,0.8863288,0.32737286,0.09032742,0.012320810257152185,0.015888151630034503,-0.005643826860470906,0.02088273232224862
845,0.87103833,0.31283664,0.10504542,0.88339452,0.32867124,0.09934864,0.012356182602903505,0.01583460875971978,-0.005696776320727911,0.020877340432586135
846,0.903187,0.35376761,0.0548153,0.91612935,0.36853538,0.04922791,0.01294235062249754,0.014767771737842331,-0.005587388946696167,0.020415935858498862
847,0.90461735,0.34765766,0.05267152,0.91770715,0.36302532,0.04749772,0.01308979715815708,0.015367658806640089,-0.005173796805285479,0.020839287421151955
848,0.90492756,0.335179,0.05477402,0.9178781,0.35140854,0.05028824,0.012950535915549758,0.016229539640164176,-0.0044857807012553975,0.021242329578729353
849,0.90338115,0.32778029,0.0605708,0.91661029,0.34474259,0.05624775,0.013229137758938537,0.0169622929552006,-0.004323048991128233,0.02194124473959297
850,0.9011929,0.32130469,0.0679111,0.91446584,0.33829869,0.06359179,0.0132729398475751,0.016993996901010062,-0.004319314421009955,0.021991437877874904
851,0.89875412,0.31612045,0.07555617,0.91245588,0.3336329,0.07134677,0.013701765369952776,0.017512446667800045,-0.004209400526597215,0.0226305814184942
852,0.89547182,0.31282291,0.08401515,0.90933698,0.33033032,0.0796708,0.013865163726753534,0.01750741473144148,-0.00434435439650622,0.022751390086559964
853,0.89200987,0.31115293,0.09246834,0.90644255,0.32822651,0.08765523,0.01443267877504335,0.017073577761601885,-0.004813109184602081,0.02286865309168763
854,0.88842621,0.31144898,0.10164071,0.90289506,0.32846616,0.09676143,0.014468851958521019,0.017017174929728145,-0.004879275800924275,0.022863491682769077
855,0.88453407,0.31269794,0.11039286,0.89874821,0.32861073,0.10443927,0.014214143229942884,0.01591278867665268,-0.005953596235327819,0.02215184008976334
856,0.90512485,0.35497373,0.05587259,0.91840911,0.36973054,0.05023887,0.013284259265916379,0.01475681870132069,-0.005633716189048236,0.02063913759163588
857,0.9088504,0.34878922,0.05417192,0.9222935,0.36438533,0.0488716,0.013443100206310598,0.015596108216764399,-0.005300320723095146,0.02126144243539478
858,0.91267185,0.33736279,0.05786956,0.92648103,0.35328529,0.05290344,0.01380917298759701,0.015922498805177994,-0.004966127454915802,0.02165367517768617
859,0.9132779,0.33020435,0.0644177,0.92747409,0.34672045,0.05964798,0.014196196727282378,0.01651610523246461,-0.004769723803696297,0.022294932131161443
860,0.91279186,0.32424951,0.07271027,0.92735938,0.34129743,0.06801253,0.014567516270942892,0.01704791315544287,-0.004697740690874375,0.022910972062712767
861,0.91189054,0.31923689,0.08089203,0.92704538,0.33611956,0.07580679,0.015154836559056608,0.016882666853538203,-0.005085234063405875,0.023249798207702784
862,0.90922323,0.316008,0.08956568,0.92443437,0.33286028,0.08438871,0.015211131258127734,0.016852278986409484,-0.005176974774282006,0.02328473510696056
863,0.90626946,0.31439598,0.09854294,0.92151728,0.33119419,0.09327964,0.015247822022711476,0.016798206574403174,-0.005263298856649474,0.02328901319092363
864,0.90207081,0.31462339,0.10750064,0.91833485,0.33058307,0.10049955,0.016264038529126012,0.01595968243261227,-0.007001082482230323,0.023837901932630738
865,0.89756369,0.3158037,0.11603812,0.91387031,0.33172405,0.10894359,0.01630661971640597,0.015920352588756768,-0.007094529828135137,0.023868301711854435
866,0.90713358,0.35651605,0.05661931,0.92051823,0.37123754,0.05097314,0.013384658414269798,0.014721490447228047,-0.005646176089093354,0.02068213398766093
867,0.91252542,0.35117783,0.05586976,0.92626127,0.36676745,0.05043126,0.013735849681901622,0.015589621568802088,-0.005438491469179481,0.02147759429271803
868,0.9189926,0.34202634,0.06125262,0.93359924,0.3575451,0.055971,0.01460664751592102,0.01551876435948945,-0.005281619664269359,0.02195635910568322
869,0.9216433,0.33608471,0.06854864,0.93707585,0.35188253,0.06304721,0.01543254888667726,0.015797823467171703,-0.005501428428528914,0.022759624473919396
870,0.92231538,0.33091819,0.07726824,0.93807788,0.34707458,0.07200059,0.015762502632467403,0.01615638791567635,-0.00526764999327343,0.023178297956752306
871,0.92253624,0.32701941,0.08587587,0.93878081,0.34267394,0.07986601,0.016244566702756508,0.0156545298589102,-0.006009859239829898,0.023346705560879148
872,0.92034118,0.32417399,0.09507244,0.93716651,0.34005211,0.08852616,0.016825337220301908,0.01587812294223329,-0.006546287418612116,0.024042891667031885
873,0.91780171,0.32260698,0.10384764,0.93474546,0.33844347,0.09712404,0.016943753330655637,0.01583648738611604,-0.006723599444498762,0.02414729589727969
874,0.9133315,0.32247455,0.11269916,0.93035432,0.33783173,0.1054499,0.017022824077090475,0.015357175457972098,-0.007249252588997014,0.024045187474952066
875,0.9083162,0.3235969,0.12071256,0.92536273,0.33890138,0.11338671,0.01704653002576168,0.015304479832524172,-0.007325853725771368,0.024051599150050958
876,0.90907143,0.35772217,0.0576766,0.9228228,0.37224778,0.05182096,0.013751371171473297,0.01452561434061106,-0.0058556422831972064,0.020841838393398975
877,0.91513423,0.35476552,0.05724094,0.929174,0.36976487,0.05145989,0.014039769878914815,0.014999355024521353,-0.005781053198269545,0.021342829369269206
878,0.9240814,0.34852705,0.06358057,0.93952278,0.3634572,0.05793845,0.015441374186644055,0.014930154962022877,-0.005642114766534352,0.022207634340485675
879,0.92798311,0.34437392,0.07171689,0.94369681,0.35921959,0.06592324,0.015713700776831038,0.014845670945870602,-0.005793644095219095,0.02238036304082027
880,0.92994212,0.34067039,0.08127794,0.94625069,0.35603649,0.0750791,0.016308570427493122,0.015366100349960594,-0.006198840373736225,0.02324891677761836
881,0.93056336,0.33780611,0.09040617,0.94760761,0.35294611,0.0833351,0.0170442471688227,0.01513999843211708,-0.007071065547248035,0.02386893131352777
882,0.92932573,0.33572537,0.09961303,0.94655363,0.35086524,0.09230417,0.017227905929942732,0.015139867339668303,-0.007308862101070045,0.024071472555831912
883,0.92664352,0.33447319,0.10869647,0.94398752,0.34960649,0.1012183,0.0173440040081333,0.015133296370711636,-0.00747816771014732,0.024202357868171192
884,0.92200855,0.33399161,0.11713241,0.93940143,0.34882969,0.10932805,0.017392875653977975,0.01483807772313532,-0.0078043542306769735,0.024157578914088845
885,0.91634332,0.3343836,0.12524286,0.93372361,0.34918548,0.1174115,0.017380288887945516,0.014801882855354564,-0.00783135207720295,0.02413504201879899
886,0.91007189,0.36080203,0.05882166,0.92389365,0.37502053,0.05287818,0.013821753930189317,0.014218499803295028,-0.005943480278264884,0.02070100423122338
887,0.91660596,0.35921609,0.05859604,0.93118713,0.37321432,0.05264008,0.014581171651517092,0.013998232641100727,-0.005955959738508216,0.021072127092728783
888,0.92676722,0.35607886,0.06546192,0.94242786,0.3704288,0.05926441,0.015660635306989922,0.014349940477613822,-0.006197512720497286,0.02212657799684182
889,0.93168332,0.35401611,0.07402064,0.94787555,0.36826793,0.06734842,0.016192228537124324,0.014251817945886298,-0.006672212938071248,0.022579216223157866
890,0.93438515,0.35204312,0.08389791,0.95087808,0.36611898,0.07687515,0.016492927188462646,0.014075860802978173,-0.007022759295442907,0.02279178915114997
891,0.93537085,0.35053885,0.09354557,0.95266528,0.3650176,0.08579832,0.01729442566352936,0.014478744848773293,-0.007747256175098169,0.023848504977667235
892,0.93440478,0.34881796,0.10285862,0.95188223,0.3633789,0.09490982,0.017477456040875534,0.01456094078946856,-0.007948795960544703,0.02409700860184761
893,0.93188732,0.34791493,0.11235764,0.94962684,0.36231787,0.1041768,0.017739516697459115,0.014402947433766829,-0.008180832435003466,0.024270586452924577
894,0.92698079,0.34707351,0.12068739,0.94470692,0.36149573,0.11250605,0.017726122174433968,0.014422228515637764,-0.00818134487216255,0.024272422347542802
895,0.92115081,0.34711635,0.12838226,0.93883138,0.36131383,0.12010286,0.017680570379054038,0.014197488252627224,-0.008279404270769791,0.024139589406015426
896,0.9101638,0.36278944,0.05892204,0.92399371,0.37682298,0.0529295,0.013829907308739776,0.014033543779775032,-0.0059925431837744205,0.020594107433841304
897,0.91664704,0.36350572,0.05910505,0.93129085,0.37710727,0.05301308,0.01464381921717669,0.013601549364970163,-0.006091970614635232,0.02089391519947022
898,0.9268853,0.36433262,0.0664811,0.94259636,0.37812888,0.06005626,0.015711058948159308,0.013796256518393212,-0.00642484067820287,0.021873560408267653
899,0.93144307,0.36453778,0.0753411,0.94779271,0.37810107,0.06812909,0.016349634120712712,0.01356329499928713,-0.007212010076599094,0.02243404993450419
900,0.93392932,0.36451787,0.08521142,0.95077225,0.37788862,0.07748517,0.016842928963748244,0.013370749875671484,-0.0077262496391516736,0.022850736132609163
901,0.93491404,0.36400084,0.09454621,0.95221994,0.37753279,0.08636782,0.017305900190939992,0.013531958009523072,-0.00817839016028638,0.023441291231588363
902,0.93400492,0.36360563,0.10427135,0.95145628,0.3771825,0.0959243,0.01745135410599843,0.013576871247917302,-0.008347050458292303,0.02363375645911478
903,0.93159428,0.36271329,0.11346097,0.94908149,0.37634796,0.10505656,0.017487219263376187,0.013634669404117743,-0.008404408599890424,0.023713732967183633
904,0.92668775,0.36187187,0.12179073,0.94411926,0.37553931,0.11342502,0.01743151337465519,0.013667447641648442,-0.008365713685957147,0.023677878896628285
905,0.92100149,0.36061265,0.12949024,0.93885297,0.37405294,0.11990716,0.017851487569056225,0.01344028810632265,-0.009583074353962022,0.024313623071905422
906,0.90960479,0.36503371,0.05880659,0.92340636,0.37886239,0.05276007,0.013801567183756837,0.013828675369881862,-0.006046520958078978,0.020451795395754847
907,0.91552902,0.36799427,0.05887415,0.9301091,0.3812105,0.0526869,0.014580085639182483,0.013216226969556478,-0.006187245222937766,0.02062836774942442
908,0.92475706,0.37233317,0.06602278,0.94010243,0.38486775,0.05917362,0.015345374135753124,0.012534576211024367,-0.006849155844655169,0.020964423291390418
909,0.9289565,0.37480623,0.07518407,0.94490793,0.38720259,0.06777909,0.01595143246466881,0.012396355185703195,-0.00740497466144698,0.02151630705538644
910,0.93084879,0.37636889,0.08525065,0.94729796,0.38889223,0.0775401,0.01644916514564897,0.012523345883628302,-0.007710555543318945,0.02206494715371939
911,0.93165385,0.37747942,0.09457965,0.94824891,0.39004543,0.08675933,0.016595053469618183,0.012566012925535268,-0.007820321888652842,0.022236409668522226
912,0.93036539,0.37770091,0.10419514,0.94742749,0.39064285,0.09591724,0.01706210507830585,0.012941943077222873,-0.008277897846888016,0.02295937527636021
913,0.92788288,0.3774596,0.11338244,0.94500364,0.39049372,0.10504264,0.017120760096731892,0.01303412047585032,-0.008339794866129707,0.0230772810633738
914,0.92335571,0.37600147,0.12182185,0.9410173,0.38854573,0.11263005,0.017661595931811224,0.012544258385407554,-0.009191804673328072,0.02353252350367581
915,0.9177413,0.37409123,0.12952367,0.93608022,0.38673531,0.11907907,0.018338913531019855,0.012644079054801903,-0.010444609486185441,0.02460240541006546
916,0.90767307,0.36745551,0.05857003,0.92140198,0.38078739,0.05231941,0.013728910340307873,0.013331880032162213,-0.00625062180922594,0.020131872176381137
917,0.91294539,0.37166017,0.05810888,0.92734805,0.38454622,0.05187921,0.014402653536576507,0.012886053292664873,-0.0062296704548192375,0.020305063219101454
918,0.91986236,0.37903757,0.0649113,0.93483424,0.39089453,0.05795666,0.014971885685255884,0.01185695247401663,-0.006954632479148391,0.020325146884179825
919,0.92261624,0.38332642,0.07363628,0.93826301,0.39492786,0.06616246,0.01564676726401048,0.011601438573888782,-0.0074738234111204,0.02086319101140657
920,0.9238207,0.38645868,0.083173,0.93965894,0.39805427,0.07560079,0.01583823473110932,0.011595587143231865,-0.0075722040106179205,0.021039144330804418
921,0.92376024,0.38879193,0.09259208,0.93985793,0.40035848,0.08464946,0.01609769063896566,0.011566546806760601,-0.007942623956131585,0.021354295217809034
922,0.92209242,0.38963013,0.10209792,0.93821786,0.40134452,0.09413663,0.016125439917261453,0.011714385362075443,-0.007961289727946295,0.0214624968507562
923,0.91926649,0.38968001,0.11117672,0.9353884,0.40150003,0.10322011,0.016121916697282555,0.011820017939851733,-0.00795661405565763,0.021515964522261684
924,0.91518955,0.38794138,0.11941523,0.9324399,0.39947014,0.11025363,0.01725035058462726,0.011528753252080966,-0.009161603004173362,0.02268086674812045
925,0.90964701,0.38538011,0.12711937,0.92675946,0.39717523,0.11764341,0.017112449731789516,0.011795115246852934,-0.009475959728601472,0.02284194589538384
926,0.90559051,0.36853868,0.05719523,0.91891643,0.38169038,0.05106309,0.013325916713724845,0.013151702554717483,-0.006132146347766636,0.01970153687353657
927,0.90951115,0.37457206,0.05702391,0.92321192,0.38678621,0.05060605,0.013700762723931134,0.012214150125165472,-0.006417867772159109,0.01944441794547883
928,0.91368072,0.38427899,0.06295836,0.92823791,0.39595451,0.05615608,0.014557183962950849,0.01167551678101987,-0.006802277659098064,0.01986203107405017
929,0.91448087,0.39032567,0.07072297,0.92936511,0.40181205,0.0636631,0.01488424049945353,0.011486376700777087,-0.007059864488524381,0.02008280736236981
930,0.91389734,0.39457768,0.08002776,0.92918718,0.40586194,0.07259505,0.015289847253563138,0.011284264864880628,-0.007432705114509517,0.020404880982189715
931,0.91315003,0.39749331,0.08922985,0.92852898,0.40879837,0.08172519,0.015378956204860583,0.011305068777409224,-0.007504662333529488,0.02050943272626693
932,0.91059467,0.39889025,0.09810196,0.92631064,0.41021271,0.09033339,0.015715971837492876,0.01132246324720426,-0.007768567552326048,0.020869609162517
933,0.90776874,0.39894012,0.10718076,0.92351537,0.41038322,0.09940509,0.015746628312447348,0.011443092206856485,-0.007775670433279531,0.020960956875867225
934,0.90358499,0.39719081,0.11572867,0.91922911,0.40882084,0.10786016,0.01564411946771359,0.011630029863261226,-0.00786851050987971,0.02102164423123298
935,0.89903679,0.39408148,0.12375714,0.91541451,0.40535472,0.11494421,0.016377713793223985,0.011273238190372868,-0.008812935652604843,0.021748177928428716
936,0.90329434,0.36960047,0.05643924,0.91633435,0.38260423,0.05031218,0.013040009275984804,0.01300376372234474,-0.006127053887527749,0.019408258608257664
937,0.90499066,0.37604461,0.05551424,0.91823036,0.38832575,0.04918369,0.01323969498072933,0.012281134305473786,-0.0063305443059486445,0.019136132687181423
938,0.90597653,0.38737207,0.06005895,0.91983767,0.39879483,0.05351697,0.013861145995780476,0.01142275603893962,-0.0065419853421469385,0.019115655784156034
939,0.90482392,0.39418935,0.06717606,0.91860222,0.40529529,0.06031809,0.013778300372552921,0.011105940511655527,-0.006857969705698303,0.01897933677157869
940,0.90304536,0.39896577,0.07573978,0.91716087,0.40994952,0.0686108,0.014115509012082977,0.010983740665251367,-0.007128986514873046,0.01925389836892607
941,0.90061686,0.40301184,0.08440055,0.91482,0.41402575,0.07720596,0.0142031355371967,0.011013911549760742,-0.0071945888418025825,0.019359685310369152
942,0.8976472,0.40436377,0.09347472,0.91216576,0.41532033,0.08606509,0.014518554854620764,0.010956561497100236,-0.007409635236090225,0.01964019779020266
943,0.89417035,0.40467051,0.10233769,0.90871751,0.41569555,0.09491457,0.01454715414454323,0.01102503755611869,-0.0074231177308804255,0.019704665022918816
944,0.89060159,0.40298985,0.11110028,0.90517016,0.41407938,0.10367056,0.014568564198261715,0.011089536618328384,-0.007429718414552786,0.01975908907130245
945,0.88639682,0.39958933,0.11923724,0.90164735,0.4109552,0.1115085,0.015250531546027542,0.011365873648500445,-0.007728745175467245,0.02053035065987345
946,0.90061979,0.37029173,0.05588646,0.91350258,0.38326371,0.04973568,0.012882787110926821,0.012971982144275132,-0.006150780442588306,0.019289132291261363
947,0.90061389,0.37621511,0.0540092,0.91302089,0.38875853,0.04755601,0.012406995562902525,0.01254342864837338,-0.006453181024111777,0.01878602370073756
